2026-09-18T03:36:23Z	{ 8.37 11.05 16.50 }
2026-09-18T03:36:28Z	{ 8.42 11.01 16.46 }
2026-09-18T03:36:33Z	{ 8.38 10.96 16.41 }
2026-09-18T03:36:38Z	{ 8.19 10.88 16.35 }
2026-09-18T03:36:43Z	{ 8.42 10.88 16.31 }
2026-09-18T03:36:48Z	{ 8.62 10.88 16.28 }
2026-09-18T03:36:53Z	{ 8.33 10.79 16.22 }
2026-09-18T03:36:58Z	{ 9.03 10.89 16.22 }
2026-09-18T03:37:03Z	{ 9.02 10.86 16.18 }
2026-09-18T03:37:08Z	{ 8.38 10.69 16.09 }
2026-09-18T03:37:13Z	{ 8.43 10.67 16.05 }
2026-09-18T03:37:18Z	{ 7.76 10.49 15.95 }
2026-09-18T03:37:23Z	{ 7.29 10.35 15.87 }
2026-09-18T03:37:28Z	{ 6.95 10.22 15.79 }
2026-09-18T03:37:33Z	{ 6.47 10.07 15.71 }
2026-09-18T03:37:38Z	{ 6.68 10.05 15.67 }
2026-09-18T03:37:43Z	{ 6.86 10.04 15.63 }
2026-09-18T03:37:48Z	{ 6.55 9.92 15.55 }
2026-09-18T03:37:53Z	{ 6.91 9.94 15.53 }
2026-09-18T03:37:58Z	{ 7.00 9.90 15.48 }
2026-09-18T03:38:03Z	{ 6.68 9.79 15.41 }
2026-09-18T03:38:08Z	{ 7.42 9.89 15.41 }
2026-09-18T03:38:13Z	{ 7.07 9.78 15.34 }
2026-09-18T03:38:19Z	{ 6.50 9.61 15.25 }
2026-09-18T03:38:24Z	{ 6.86 9.64 15.23 }
2026-09-18T03:38:29Z	{ 6.47 9.51 15.15 }
2026-09-18T03:38:34Z	{ 6.11 9.39 15.07 }
2026-09-18T03:38:39Z	{ 5.86 9.28 15.00 }
2026-09-18T03:38:44Z	{ 5.87 9.22 14.95 }
2026-09-18T03:38:49Z	{ 5.48 9.09 14.86 }
2026-09-18T03:38:54Z	{ 5.20 8.97 14.79 }
2026-09-18T03:38:59Z	{ 4.87 8.84 14.71 }
2026-09-18T03:39:04Z	{ 5.04 8.81 14.66 }
