ts_ms	env	usage_usec	throttled_usec	nr_throttled	memory_current	memory_peak	pids_current	cpu_max	memory_max
1789698100812	env_01m2s53hyb6s54hqywhfga19m3	1312583	1064	1	31707136	31707136	3	100000/100000	335544320
1789698101414	env_01m2s53hyb6s54hqywhfga19m3	1914813	1064	1	32755712	32755712	3	100000/100000	335544320
1789698101989	env_01m2s53hyb6s54hqywhfga19m3	2482943	1064	1	32755712	32755712	3	100000/100000	335544320
1789698102569	env_01m2s53hyb6s54hqywhfga19m3	3060841	1630	2	34590720	34590720	3	100000/100000	335544320
1789698103148	env_01m2s53hyb6s54hqywhfga19m3	3639154	1630	2	36163584	36425728	3	100000/100000	335544320
1789698103727	env_01m2s53hyb6s54hqywhfga19m3	4214449	1630	2	37212160	37212160	3	100000/100000	335544320
1789698104292	env_01m2s53hyb6s54hqywhfga19m3	4779913	1630	2	38785024	38785024	3	100000/100000	335544320
1789698104870	env_01m2s53hyb6s54hqywhfga19m3	5363243	1630	2	40095744	40095744	3	100000/100000	335544320
1789698105443	env_01m2s53hyb6s54hqywhfga19m3	5923722	1791	3	42192896	42192896	3	100000/100000	335544320
1789698106001	env_01m2s53hyb6s54hqywhfga19m3	6464548	1791	3	43503616	43503616	3	100000/100000	335544320
1789698106570	env_01m2s53hyb6s54hqywhfga19m3	7039513	3436	4	45600768	45600768	3	100000/100000	335544320
1789698107140	env_01m2s53hyb6s54hqywhfga19m3	7594740	13601	7	46649344	46649344	3	100000/100000	335544320
1789698107707	env_01m2s53hyb6s54hqywhfga19m3	8159193	13601	7	46911488	46911488	3	100000/100000	335544320
1789698108273	env_01m2s53hyb6s54hqywhfga19m3	8722651	13601	7	46911488	46911488	3	100000/100000	335544320
1789698108836	env_01m2s53hyb6s54hqywhfga19m3	9285842	13601	7	46911488	46911488	3	100000/100000	335544320
1789698109415	env_01m2s53hyb6s54hqywhfga19m3	9866240	13601	7	46911488	46911488	3	100000/100000	335544320
1789698109986	env_01m2s53hyb6s54hqywhfga19m3	10430700	13601	7	46911488	46911488	3	100000/100000	335544320
1789698110565	env_01m2s53hyb6s54hqywhfga19m3	11009074	13601	7	46911488	46911488	3	100000/100000	335544320
1789698111152	env_01m2s53hyb6s54hqywhfga19m3	11563387	13601	7	49270784	49270784	3	100000/100000	335544320
