epoch	utc	load1	load5	load15
1789699449	2026-09-18T02:44:09Z	6.84	68.41	84.99
1789699454	2026-09-18T02:44:14Z	6.53	67.32	84.51
1789699459	2026-09-18T02:44:19Z	6.57	66.32	84.06
1789699464	2026-09-18T02:44:24Z	6.28	65.27	83.58
1789699469	2026-09-18T02:44:29Z	6.10	64.25	83.12
1789699475	2026-09-18T02:44:35Z	5.85	63.24	82.65
1789699480	2026-09-18T02:44:40Z	5.62	62.24	82.18
1789699485	2026-09-18T02:44:45Z	5.33	61.24	81.71
1789699490	2026-09-18T02:44:50Z	5.07	60.25	81.24
1789699495	2026-09-18T02:44:55Z	5.06	59.33	80.80
1789699500	2026-09-18T02:45:00Z	4.90	58.40	80.34
1789699505	2026-09-18T02:45:05Z	4.50	57.43	79.87
1789699510	2026-09-18T02:45:10Z	4.38	56.53	79.42
1789699515	2026-09-18T02:45:15Z	4.43	55.67	78.98
1789699520	2026-09-18T02:45:20Z	4.56	54.85	78.55
1789699525	2026-09-18T02:45:25Z	4.43	53.98	78.11
1789699530	2026-09-18T02:45:30Z	4.16	53.10	77.66
1789699535	2026-09-18T02:45:35Z	4.06	52.27	77.22
1789699540	2026-09-18T02:45:40Z	4.06	51.47	76.79
1789699545	2026-09-18T02:45:45Z	3.73	50.62	76.34
1789699550	2026-09-18T02:45:50Z	4.08	49.91	75.94
1789699555	2026-09-18T02:45:55Z	4.31	49.20	75.54
1789699560	2026-09-18T02:46:00Z	4.20	48.43	75.11
1789699565	2026-09-18T02:46:05Z	4.11	47.67	74.69
1789699570	2026-09-18T02:46:10Z	4.02	46.93	74.27
1789699575	2026-09-18T02:46:15Z	4.90	46.40	73.92
1789699580	2026-09-18T02:46:20Z	8.43	46.45	73.77
1789699585	2026-09-18T02:46:25Z	13.36	46.84	73.75
1789699590	2026-09-18T02:46:30Z	16.53	46.94	73.63
1789699595	2026-09-18T02:46:35Z	18.49	46.84	73.44
1789699600	2026-09-18T02:46:40Z	24.78	47.67	73.58
1789699605	2026-09-18T02:46:45Z	25.20	47.38	73.32
1789699610	2026-09-18T02:46:50Z	26.62	47.31	73.14
1789699615	2026-09-18T02:46:55Z	27.53	47.15	72.94
1789699620	2026-09-18T02:47:00Z	25.65	46.43	72.53
1789699625	2026-09-18T02:47:05Z	24.31	45.81	72.16
1789699630	2026-09-18T02:47:10Z	22.93	45.17	71.78
1789699635	2026-09-18T02:47:15Z	21.49	44.50	71.39
1789699640	2026-09-18T02:47:20Z	20.17	43.84	71.00
1789699645	2026-09-18T02:47:25Z	18.80	43.17	70.60
1789699650	2026-09-18T02:47:30Z	17.69	42.53	70.21
1789699655	2026-09-18T02:47:35Z	16.43	41.86	69.81
1789699660	2026-09-18T02:47:40Z	16.16	41.38	69.48
1789699665	2026-09-18T02:47:45Z	15.50	40.83	69.12
1789699670	2026-09-18T02:47:50Z	14.58	40.21	68.74
1789699675	2026-09-18T02:47:56Z	15.26	39.93	68.47
